airline_id,name,alias,code,callsign,country,active
426,Air Armenia,\N,ARR,AIR ARMENIA,Armenia,False
427,Aeromet Servicios,\N,ARS,METSERVICE,Chile,False
428,Aerotal Aerolineas Territoriales de Colombia Ltda,\N,ART,AEROTAL,Colombia,False
429,Aravco Ltd.,\N,ARV,ARAVCO,United Kingdom,False
430,Aria,\N,ARW,ARIABIRD,France,False
431,Air Xpress,\N,ARX, Inc.,AIREX,False
432,Airline Alania,\N,OST,ALANIA,Russia,False
433,Air Tchad,\N,HTT,HOTEL TANGO,Chad,False
434,Aerloineas de Techuacan,\N,HUC,LINEAS TEHUACAN,Mexico,False
435,Aerotransportes Huitzilin,\N,HUT,AEROHUITZILIN,Mexico,False
436,Aero Transportes Del Humaya,\N,HUY,AERO HUMAYA,Mexico,False
437,Argosy Airways,\N,ARY,GOSEY,United States,False
438,Air Resorts,\N,ARZ,AIR RESORTS,United States,False
439,Alaska Airlines,\N,ASA, Inc.,ALASKA,True
440,Air-Spray 1967 Ltd.,\N,ASB,AIR SPRAY,Canada,False
441,Air Star Corporation,\N,ASC,AIR STAR,Canada,False
442,Air Sinai,\N,ASD,AIR SINAI,Egypt,True
443,Airstars,\N,ASE,MOROZOV,Russia,False
444,Air Schefferville,\N,ASF, Inc.,SCHEFF,False
445,African Star Airways (PTY) Ltd.,\N,ASG,AFRICAN STAR,South Africa,False
446,Aerosun International,\N,ASI, Inc.,AEROSUN,False
447,Air Satellite,\N,ASJ,SATELLITE,Canada,False
448,Awesome Flight Services (PTY) Ltd.,\N,ASM,AWESOME,South Africa,False
449,Air and Sea Transport,\N,ASN, ,Russia,False
450,Aero Slovakia,\N,ASO,AERO NITRA,Slovakia,False
451,Airsprint,\N,ASP,AIRSPRINT,Canada,False
452,Atlantic Southeast Airlines,\N,ASQ,ACEY,United States,True
453,All Star Airlines,\N,ASR, Inc.,ALL STAR,False
454,Air Class,\N,ASS, S.A. de C.V.,AIR CLASS,False
455,Aerlineas Del Oeste,\N,AST,AEROESTE,Mexico,False
456,Aviones Are,\N,NRE,AVIONES ARE,Mexico,False
457,Air Nepal International,\N,NPL,AIR NEPAL,Nepal,False
458,Air Napier,\N,NPR,,New Zealand,False
459,Air Taxi & Cargo,\N,WAM,TAXI CARGO,Sudan,False
460,Arrow Panama,\N,WAP,ARROW PANAMA,Panama,False
461,Astravia-Bissau Air Transports Ltd.,\N,ASV,ASTRAVIA,Guinea-Bissau,False
462,Astrakhan Airlines,\N,ASZ,AIR ASTRAKHAN,Russia,True
463,Air Transport Association,\N,ATA,,United States,False
464,Atlantair Ltd.,\N,ATB,STARLITE,Canada,False
465,Air Tanzania,\N,ATC,TANZANIA,Tanzania,True
466,Aerotours Dominicana,\N,ATD,AEROTOURS,Dominican Republic,False
467,Atlantis Transportation Services,\N,ATE, Ltd.,ATLANTIS CANADA,False
468,Aerotrans Airline,\N,ATG,BACHYT,Kazakhstan,False
469,Air Charter World,\N,XAC,,United States,False
470,Air Burkina,\N,VBW,BURKINA,Burkina Faso,True
471,Air Travel Corp.,\N,ATH,AIR TRAVEL,United States,False
472,Aero-Tropics Air Services,\N,ATI,,Australia,False
473,Air Traffic GmbH,\N,ATJ,SNOOPY,Germany,False
474,AeroTACA,\N,ATK,AEROTACA,Colombia,False
475,Aerocentral,\N,ATL,CENTRALMEX,Mexico,False
476,Airlines Of Tasmania,\N,ATM,AIRTAS,Australia,True
477,Air Saint Pierre,\N,SPM,,France,True
478,Air Transport International,\N,ATN,AIR TRANSPORT,United States,False
479,ASTRAL Colombia - Aerotransportes Especiales Ltda.,\N,ATP,ASTRAL,Colombia,False
480,Air Transport Schiphol,\N,ATQ,MULTI,Netherlands,False
481,Aeroferinco,\N,FEO,FERINCO,Mexico,False
482,Aero Taxis Y Servicios Alfe,\N,FES,AERO ALFE,Mexico,False
483,Avialesookhrana,\N,FFA,AVIALESOOKHRANA,Russia,False
484,Africair Service,\N,FFB,FOXTROT FOXTROT,Senegal,False
485,Atlas Airlines,\N,ATR,ATLAS-AIR,United States,False
486,Air Transport Service,\N,ATS,,Democratic Republic of the Congo,False
487,Aer Turas,\N,ATT,AERTURAS,Ireland,False
488,Atlant Aerobatics Ltd.,\N,ATU,ATLANT HUNGARY,Hungary,False
489,Avanti Air,\N,ATV,AVANTI AIR,Germany,False
490,Aero Trades (Western) Ltd.,\N,ATW,AERO TRADES,Canada,False
491,Austrian Airlines,\N,AUA,AUSTRIAN,Austria,True
492,Air Southwest,\N,WOW,SWALLOW,United Kingdom,True
493,Augsburg Airways,\N,AUB,AUGSBURG-AIR,Germany,True
494,Air Corporate,\N,CPV,AIRCORPORATE,Italy,False
495,Aviastar-Tu,\N,TUP,TUPOLEVAIR,Russia,False
496,AirBridge Cargo,\N,ABW,AIRBRIDGE CARGO,Russia,False
497,ATUR,\N,TUR,,Ecuador,True
498,ATESA Aerotaxis Ecuatorianos,\N,TXU,ATESA,Ecuador,False
499,Austin Express,\N,TXX,COWBOY,United States,False
500,Audi Air,\N,AUD, Inc.,AUDI AIR,False
501,Augusta Air Luftfahrtunternehmen,\N,AUF,AUGUSTA,Germany,False
502,Abu Dhabi Amiri Flight,\N,AUH,SULTAN,United Arab Emirates,True
503,Aeroflot-Nord,\N,AUL,DVINA,Russia,True
504,Air Atlantic Uruguay,\N,AUM,ATLAMUR,Uruguay,False
505,Aviones Unidos,\N,AUN,AVIONES UNIDOS,Mexico,False
506,Avia Business Group,\N,AUP,,Russia,False
507,Aero Servicios Expecializados,\N,SVE,AEROESPECIAL,Mexico,False
508,Aurigny Air Services,\N,AUR,AYLINE,United Kingdom,True
509,Aus-Air,\N,AUS,,Australia,False
510,Austral Lineas Aereas,\N,AUT,AUSTRAL,Argentina,True
511,Aurora Aviation,\N,AUU, Inc.,AURORA AIR,False
512,Air Uganda International Ltd.,\N,AUX,,Uganda,False
513,Aerolineas Uruguayas,\N,AUY, S.A.,AUSA,False
514,Australian Airlines,\N,AUZ,AUSTRALIAN,Australia,False
515,Avianca - Aerovias Nacionales de Colombia,\N,AVA, S.A.,AVIANCA,True
516,Aviation Beaufort,\N,AVB,BEAUPAIR,United Kingdom,False
517,Alamo Aviacion,\N,AVD, S.L.,ALAMO,False
518,Aviair Aviation Ltd.,\N,AVF,CARIBOO,Canada,False
519,Air Falcon,\N,AVG,DJIBOUTI FALCON,Djibouti,False
520,AV8 Helicopters,\N,AVH,KENT HELI,United Kingdom,False
521,Avia Traffic Company,\N,AVJ,ATOMIC,Kyrgyzstan,False
522,AV8 Helicopters,\N,AVK,AVIATE-COPTER,South Africa,False
523,Aviacion Ejecutiva Mexicana,\N,AVM, S.A.,AVEMEX,False
524,Air Vanuatu,\N,AVN,AIR VAN,Vanuatu,True
525,Aviation at Work,\N,AVO,AVIATION WORK,South Africa,False
526,Avcorp Registrations,\N,AVP,AVCORP,United Kingdom,False
527,Alfa Aerospace,\N,LFP,ALFA-SPACE,Australia,False
528,Atlantic Airfreight Aviation,\N,LFR,LANFREIGHT,Sao Tome and Principe,False
529,Aerolift Company,\N,LFT,LIFTCO,Sierra Leone,False
530,Aviation Services,\N,AVQ, Inc.,AQUILINE,False
531,Active Aero Charter,\N,AVR, Inc.,ACTIVE AERO,False
532,Avialsa T-35,\N,AVS,AVIALSA,Spain,False
533,Asia Avia Airlines,\N,AVT,ASIAVIA,Indonesia,False
534,Avia Sud A,\N,AVU,AVIASUD,France,False
535,Airvantage Incorporated,\N,AVV,AIRVANTAGE,United States,False
536,Aviator Airways,\N,AVW,AVIATOR,Greece,False
537,Aviapaslauga,\N,AVX,PASLAUGA,Lithuania,False
538,ASL,\N,XXX,,Belgium,False
539,Air Yugoslavia,\N,YRG,YUGAIR,Serbia,False
540,Airlink Zambia,\N,ZAK,,Zambia,False
541,Agence Nationale des Aerodromes et de la Meteorologie,\N,ZZM,,Ivory Coast,False
542,Airbus Transport International,\N,BGA,BELOUGA,France,False
543,Air Bangladesh,\N,BGD,AIR BANGLA,Bangladesh,True
544,Aviodetachment-28,\N,BGF,BULGARIAN,Bulgaria,False
545,Aero BG,\N,BGG,AERO BG,Mexico,False
546,Aerotaxis De La Bahia,\N,BHC,BAHIA,Mexico,False
547,Air Mediterranee,\N,BIE,MEDITERRANEE,France,True
548,Aviaservice,\N,BIV,AVIASERVICE,Georgia,False
549,Aerolineas De El Salvador,\N,SZA,AESA,El Salvador,False
550,Swaziland Airlink,\N,SZL,SWAZILINK,Swaziland,False
551,Air Moorea,\N,TAH,AIR MOOREA,France,True
552,Aerovaradero,\N,AVY, S.A.,AEROVARADERO,False
553,Air Valencia,\N,AVZ,AIR VALENCIA,Spain,False
554,Airways International,\N,AWB, Inc.,AIRNAT,False
555,Airwork,\N,AWK,AIRWORK,New Zealand,False
556,Australian Wetleasing,\N,AWL,AUSSIEWORLD,Australia,False
557,Air Niamey,\N,AWN,AIR NIAMEY,Niger,False
558,Awood Air Ltd.,\N,AWO,AWOOD AIR,Canada,False
559,Arctic Wings And Rotors Ltd.,\N,AWR,ARCTIC WINGS,Canada,False
560,Auo Airclub AIST-M,\N,ISM,STORK,Russia,False
561,Arab Wings,\N,AWS,ARAB WINGS,Jordan,False
562,Air West,\N,AWT,AIR WEST,Canada,False
563,Aeroline GmbH,\N,AWU,SYLT-AIR,Germany,True
564,Airwave Transport,\N,AWV, Inc.,AIRWAVE,False
565,Air Wales,\N,AWW,RED DRAGON,United Kingdom,True
566,Aeroway,\N,AWY, S.L.,AEROWEE,False
567,Air Caraïbes,\N,FWI,FRENCH WEST,France,True
568,AirWest,\N,AWZ, ,Sudan,False
569,Air India Express,\N,AXB,EXPRESS INDIA,India,True
570,Air Express,\N,AXD,AIR SUDEX,Sudan,False
571,Asian Express Airlines,\N,AXF,FREIGHTEXPRESS,Australia,False
572,Aeromexhaga,\N,AXH,AEROMEXHAGA,Mexico,False
573,Aeron International Airlines,\N,AXI, Inc.,AIR FREIGHTER,False
574,African Express Airways,\N,AXK,EXPRESS JET,Kenya,False
575,Air Exel,\N,AXL,EXEL COMMUTER,Netherlands,True
576,AirAsia,Air Asia,AXM,ASIAN EXPRESS,Malaysia,True
577,Alexandair,\N,AXN,ALEXANDROS,Greece,False
578,Aeromax,\N,AXP,AEROMAX SPAIN,Spain,False
579,Action Airlines (Action Air Charter),\N,AXQ,ACTION AIR,United States,False
580,Alberni Airways,\N,BNI,ALBERNI,Canada,False
581,Aerolineas Bonanza,\N,BNZ,AERO BONANZA,Mexico,False
582,Aerobona,\N,BOC,AEROBONA,Mexico,False
583,Aboitiz Air,\N,BOI,ABAIR,Philippines,False
584,Axel Rent,\N,AXR, S.A.,RENTAXEL,False
585,Altus Airlines,\N,AXS,ALTUS,United States,False
586,Aviaxess,\N,AXV,AXAVIA,France,False
587,Avioimpex A.D.p.o.,\N,AXX,IMPEX,Macedonia,False
588,Axis Airways,\N,AXY,AXIS,France,False
589,Aladia Airlines,\N,AYD,AIRLINES ALADIA,Mexico,False
590,Aykavia Aircompany,\N,AYK,,Armenia,False
591,Airman,\N,AYM, S.L.,AIRMAN,False
592,Atlantic Airlines,\N,AYN, S.A.,ATLANTIC NICARAGUA,False
593,Awsaj Aviation Services,\N,AYS,,Libya,False
594,Ayeet Aviation & Tourism,\N,AYT,AYEET,Israel,False
595,Atlant-Soyuz Airlines,\N,AYZ,ATLANT-SOYUZ,Russia,True
596,Alitalia,\N,AZA,ALITALIA,Italy,True
597,Azamat,\N,AZB,TUMARA,Kazakhstan,False
598,Arcus-Air Logistic,\N,AZE,ARCUS AIR,Germany,False
599,Air Zermatt AG,\N,AZF,AIR ZERMATT,Switzerland,False
600,Azalhelikopter,\N,AZK,AZALHELICOPTER,Azerbaijan,False
601,Africa One,\N,AZL,SKY AFRICA,Zambia,False
602,Aerocozumel,\N,AZM,AEROCOZUMEL,Mexico,False
603,Amaszonas,\N,AZN,,Bolivia,True
604,Arizona Pacific Airways,\N,AZP,ARIZONA PACIFIC,United States,False
605,Aviacon Zitotrans Air Company,\N,AZS,ZITOTRANS,Russia,False
606,Azimut,\N,AZT, S.A.,AZIMUT,False
607,Azov Avia Airlines,\N,AZV,AZOV AVIA,Ukraine,False
608,Air Zimbabwe,\N,AZW,AIR ZIMBABWE,Zimbabwe,True
609,Aero Jomacha,\N,MHC,AERO JOMACHA,Mexico,False
610,Air Memphis,\N,MHS,AIR MEMPHIS,Egypt,False
611,Air Memphis,\N,MHU,MEPHIS UGANDA,Uganda,False
612,Air Marrakech Service,\N,MKH,AIR MARRAKECH,Morocco,False
613,Air Max Africa,\N,AZX,AZIMA,Gabon,False
614,Arizona Airways,\N,AZY, Inc.,ARIZAIR,False
615,Azza Transport,\N,AZZ,AZZA TRANSPORT,Sudan,False
616,Air Continental Inc,\N,NAR,NIGHT AIR,United States,False
617,Antanik-Air,\N,NAU,ANTANIK,Ukraine,False
618,Air Newark,\N,NER,NEWAIR,United States,False
619,Aircraft Support and Services,\N,NFF,,Lebanon,False
620,Aerobanana,\N,OBA,AEROBANANA,Mexico,False
621,Amako Airlines,\N,OBK,AMAKO AIR,Nigeria,False
622,Aserca Airlines,\N,OCA,AROSCA,Venezuela,True
623,Afrique CArgo Service Senegal,\N,NFS,,Senegal,False
624,Angoservice,\N,NGC,ANGOSERVICE,Angola,False
625,Angel Airlines,\N,NGE,ANGEL AIR,Thailand,False
626,Angel Flight America,\N,NGF,ANGEL FLIGHT,United States,False
627,Air Atonabee,\N,OUL,CITY EXPRESS,Canada,False
628,Aero Nova,\N,OVA,AERONOVA,Spain,False
629,Amira Air,\N,XPE,EXPERT,Austria,False
630,Aero Express Intercontinental,\N,XSS,INTER EXPRESS,Mexico,False
631,Advance Aviation Services,\N,XTJ,,United States,False
632,Air Libya Tibesti,\N,TLR,AIR LIBYA,Libya,False
633,Aerovic,\N,OVC,,Ecuador,False
634,Airventure,\N,RVE,AIRVENTURE,Belgium,False
635,Aero Servicios,\N,RVI,AERO SERVICIOS,Mexico,False
636,Airvallee,\N,RVL,AIR VALLEE,Italy,False
637,Aeromover,\N,OVE,AEROMOVER,Mexico,False
638,Aerovias Ejecutivas,\N,OVI,VIAS EJECUTIVAS,Mexico,False
639,Aero Servicio Pity,\N,PTD,PITY,Mexico,False
640,Aero Copter,\N,PTE,,Mexico,False
641,Rossiya-Russian Airlines,Pulkovo Aviation Enterprise,SDM,PULKOVO,Russia,True
642,Air Pal,\N,PLL,AIRPAL,Spain,False
643,Air Pullmantur,\N,PLM,PULLMANTUR,Spain,False
644,Aviaexpress,\N,AEH,Avex,Hungary,False
645,Aviones Para Servirle,\N,PSG,SERVIAVIONES,Mexico,False
646,Avio Sluzba,\N,SLU,AVIO SLUZBA,Serbia,False
647,Air Scorpio,\N,SCU,SCORPIO UNIVERS,Bulgaria,False
648,Air Spirit,\N,SIP,AIR SPIRIT,United States,False
649,Alatau Airlines,\N,BMV,OLIGA,Kazakhstan,False
650,Aviateca,\N,GUG,AVIATECA,Guatemala,False
651,Aroostook Aviation,\N,PXX,PINE STATE,United States,False
652,Aeropycsa,\N,PYC,AEROPYCSA,Mexico,False
653,Association of Private Pilots of Kazakhstan,\N,PVK,BORIS,Kazakhstan,False
654,The Amiri Flight,\N,BAH,BAHRAIN,Bahrain,False
655,Aero Services,\N,BAS,AEROSERV,Barbados,False
656,Ababeel Aviation,\N,BBE,BABEL AIR,Sudan,False
657,Air Bashkortostan,\N,BBT,AGYDAL,Russia,False
658,Ambulance Air Africa,\N,MCY,MERCY,South Africa,False
659,American Eagle Airlines,\N,EGF,EAGLE FLIGHT,United States,True
660,Aeropuelche,\N,PUE,PUELCHE,Chile,False
661,Aeroput,\N,PUT,,Serbia,False
662,Azzurra Air,\N,AZI,AZZURRA,Italy,False
663,Airshop,\N,,,Netherlands,False
664,African Transport Trading and Investment Company,\N,,,Sudan,False
665,AD Aviation,\N,VUE,FLIGHTVUE,United Kingdom,True
666,Aero Costa Taxi Aereo,\N,XCT,AEROCOSTAXI,Mexico,False
667,Aerovitro,\N,VRO,AEROVITRO,Mexico,False
668,Aerotaxi Villa Rica,\N,VRI,VILLARICA,Mexico,False
669,Aerovega,\N,VEG,AEROVEGA,Mexico,False
670,Aerovilla,\N,VVG,AEROVILLA,Colombia,False
671,Aerolineas Villaverde,\N,VLR,VILLAVERDE,Mexico,False
672,Aero Air,\N,WIL,WILLIAMETTE,United States,False
673,Aero Ejecutivos,\N,VEJ,VENEJECUTIV,Venezuela,False
674,Aero Industries Inc,\N,WAB,WABASH,United States,False
675,Aero Servicios Vanguardia,\N,VNG,VANGUARDIA,Mexico,False
676,Aero Taxi Los Valles,\N,VAD,VALLES,Spain,False
677,Aero Vilamoura,\N,VMR,AERO VILAMOURA,Portugal,False
678,Aero Virel,\N,VLS,VIREL,Mexico,False
679,Aeronautical Radio Inc,\N,XAA,,United States,False
680,Aerovuelox,\N,VUO,AEROVUELOX,Mexico,False
681,Aeronaves TSM,\N,VTM,AERONAVES TSM,Mexico,False
682,Air Ivoire,\N,VUN,AIRIVOIRE,Ivory Coast,True
683,Air Botswana,\N,BOT,BOTSWANA,Botswana,True
684,Air-Rep,\N,XPR,,United States,False
685,Air Excel,\N,XLL,TINGA-TINGA,Tanzania,False
686,Air Evans,\N,VAE,AIR-EVANS,Spain,False
687,Air Sorel,\N,WHY,AIR SOREL,Canada,False
688,Air Net Private Charter,\N,WDR,WIND RIDER,United States,False
689,Air Executive Charter,\N,XEC,,Germany,False
690,Air Foyle,\N,UPA,FOYLE,United Kingdom,True
691,Air Midwest,\N,VTY,VICTORY,Nigeria,False
692,Air Tahiti,\N,VTA,AIR TAHITI,French Polynesia,True
693,Air Urga,\N,URG,URGA,Ukraine,False
694,Air Vardar,\N,VDR,VARDAR,Macedonia,False
695,Air VIA,\N,VIM,,Bulgaria,True
696,Air Walser,\N,WLR,AIRWALSER,Italy,False
697,Aircompany Rosavia,\N,URA,ROSAVIA,Ukraine,False
698,Aircraft Performance Group,\N,XLB,,United States,False
699,Airwaves Airlink,\N,WLA,AIRLIMITED,Zambia,False
700,Airways Corporation of New Zealand,\N,XFX,AIRCORP,New Zealand,False
701,Airways,\N,WAY,GARONNE,France,False
702,Airwings oy,\N,WGS,AIRWINGS,Finland,False
703,Airkenya,\N,XAK,SUNEXPRESS,Kenya,False
704,Air-Lift Associates,\N,WPK,WOLFPACK,United States,False
705,Airtrans Ltd,\N,VAB,,Russia,False
706,ARP 410 Airlines,\N,URP,AIR-ARP,Ukraine,False
707,Auckland Regional Rescue Helicopter Trust,\N,WPR,WESTPAC RESCUE,New Zealand,False
708,Aurora Airlines,\N,URR,AIR AURORA,Slovenia,False
709,Austro Aereo,\N,UST,AUSTRO AEREO,Ecuador,False
710,Aviation Partners,\N,WLT,WINGLET,United States,False
711,Avialift Vladivostok,\N,VLV,VLADLIFT,Russia,False
712,Aviacion Comercial de America,\N,VME,AVIAMERICA,Mexico,False
713,Aviast Air,\N,VVA,IALSI,Russia,False
714,Aviation North,\N,WLV,WOLVERINE,United States,False
715,Africa West,\N,WTA,WEST TOGO,Togo,True
716,Avient Air Zambia,\N,VNT,AVIENT,Zambia,False
717,Aviazur,\N,VZR,IAZUR,France,False
718,Aviaprad,\N,VID,AVIAPRAD,Russia,False
719,Avirex,\N,VXG,AVIREX-GABON,Gabon,False
720,Aviaexpress Aircompany,\N,VXX,EXPRESSAVIA,Ukraine,False
721,AMR Services Corporation,\N,XAM,ALLIANCE,United States,False
722,Airline Operations Services,\N,XAO,,United States,False
723,Airlines 400,\N,VAZ,REMONT AIR,Russia,False
724,ATRAN Cargo Airlines,\N,VAS,ATRAN,Russian Federation,True
725,Ameravia,\N,VAM,AMERAVIA,Uruguay,False
726,Angkor Air,\N,VAV,AIR ANGKOR,Cambodia,False
727,AVB-2004 Ltd,\N,VBC,AIR VICTOR,Bulgaria,False
728,ASECNA,\N,XKX,,France,False
729,AT and T Aviation Division,\N,XAT,,United States,False
730,Avalair,\N,VAI,AIR AVALAIR,Serbia,False
731,Averitt Air Charter,\N,VRT,AVERITT,United States,False
732,Avensa,\N,AVE,Avensa,Venezuela,False
733,Avolar Aerolineas,\N,VLI,AEROVOLAR,Mexico,False
734,Avstar Aviation,\N,VSA,STARBIRD,South Africa,False
735,AVESCA,\N,VSC,AVESCA,Colombia,False
736,Aviaprom Enterprises,\N,XAV,AVIAPROM,Russia,False
737,Avia Trans Air Transport,\N,VTT,VIATRANSPORT,Sudan,False
738,Aviostart AS,\N,VSR,AVIOSTART,Bulgaria,False
739,Aviacao Transportes Aereos e Cargas,\N,VTG,ATACARGO,Angola,False
740,Assistance Aeroportuaire de L'Aeroport de Paris,\N,XJA,,France,False
741,American Flight Service Systems,\N,XFS,,United States,False
742,AASANA,\N,XXV,,Bolivia,False
743,Australian air Express,\N,XME,AUS-CARGO,Australia,False
744,AMS Group,\N,XMG,,Russia,False
745,Air Caraibes Atlantique,\N,CAJ,CAR LINE,France,False
746,Air China Cargo,\N,CAO,AIRCHINA FREIGHT,China,False
747,Aerovias Caribe,\N,CBE,AEROCARIBE,Mexico,False
748,Aerotaxi del Cabo,\N,CBO,TAXI CABO,Mexico,False
749,Air Columbus,\N,CBS,AIR COLUMBUS,Ukraine,False
750,Aero Cabo,\N,CBV,CABOAEREO,Mexico,False
751,Air China,\N,CCA,AIR CHINA,China,True
752,Aerocardal,\N,CDA,CARDAL,Chile,False
753,Aero Condor Peru,\N,CDP,CONDOR-PERU,Peru,True
754,Aerotrans,\N,CDU,,Russia,False
755,Airline Skol,\N,CDV,SKOL,Russia,False
756,Aerofan,\N,CFF,AEROFAN,Spain,False
757,ACEF,\N,CFM,ACEF,Portugal,False
758,Africa One,\N,CFR,,Democratic Republic of the Congo,False
759,Aero Calafia,\N,CFV,CALAFIA,Mexico,False
760,Air Cargo Belize,\N,CGB,CARGO BELIZE,Belize,False
761,Aero Clube Do Algarve,\N,CGV,CLUBE ALGARVE,Portugal,False
762,Air Great Wall,\N,CGW,CHANGCHENG,China,False
763,Aircompany Chaika,\N,CHJ,AIR CHAIKA,Ukraine,False
764,Air Charter Services,\N,CHR,ZAIRE CHARTER,Democratic Republic of the Congo,False
765,Air Charter Professionals,\N,CHV,CHARTAIR,United States,False
766,Asia Continental Airlines,\N,CID,ACID,Kazakhstan,False
767,Arctic Circle Air Service,\N,CIR,AIR ARCTIC,United States,False
768,Aviation Charter Services,\N,CKL,CIRCLE CITY,United States,False
769,Aerovias Castillo,\N,CLL,AEROCASTILLO,Mexico,False
770,Aero Club De Portugal,\N,CLP,CLUB PORTUGAL,Portugal,False
771,Air Care Alliance,\N,CMF,COMPASSION,United States,False
772,Aero Continente Dominicana,\N,CND,CONDOMINICANA,Dominican Republic,False
773,Air Toronto,\N,CNE,CONNECTOR,Canada,False
774,Aquila Air,\N,CNH,CHENANGO,United States,False
775,Air Consul,\N,CNU,AIR CONSUL,Spain,False
776,Allcanada Express,\N,CNX,CANEX,Canada,False
777,ATS Private Company,\N,CPF,TECHSERVICE,Ukraine,False
778,Air Corridor,\N,CRD,AIR CORRIDOR,Mozambique,False
779,Air Central,\N,CRF,AIR CENTRAL,Japan,False
780,Air Cruzal,\N,CRJ,AIR CRUZAL,Angola,False
781,Aerotransportes Corporativos,\N,CRP,AEROTRANSCORP,Mexico,False
782,Air Creebec,\N,CRQ,CREE,Canada,False
783,Aero Charter and Transport,\N,CTA,CHAR-TRAN,United States,False
784,Air Tenglong,\N,CTE,TENGLONG,China,False
785,Aerlineas Centauro,\N,CTR,CENTAURO,Mexico,False
786,Aerocuahonte,\N,CUO,CUAHONTE,Mexico,False
787,Air Chathams,\N,CVA,CHATHAM,New Zealand,True
788,Air Marshall Islands,\N,CWM,AIR MARSHALLS,Marshall Islands,True
789,Australian Customs Service,\N,CWP,COASTWATCH,Australia,False
790,Air One Cityliner,\N,CYL,CITYLINER,Italy,False
791,Air Transport,\N,CYO,COYOTE,United States,False
792,Access Air,\N,CYD,CYCLONE,United States,True
793,Aerocheyenne,\N,CYE,AEROCHEYENNE,Mexico,False
794,Air Algerie,\N,DAH,AIR ALGERIE,Algeria,True
795,Aerovias DAP,\N,DAP,DAP,Chile,False
796,Air Alpha,\N,DBA,DOUBLE-A,United States,False
797,Air Niagara Express,\N,DBD,AIR NIAGARA,Canada,False
798,Aviation Defense Service,\N,DEF,TIRPA,France,False
799,Air Service Groningen,\N,DEG,DEGGER,Netherlands,False
800,Adam Air,\N,DHI,ADAM SKY,Indonesia,True
801,Astar Air Cargo,\N,DHL,DAHL,United States,False
802,Archer Aviation,\N,DHM,ARCHER,United Kingdom,False
803,Aeromedica,\N,DIC,AEROMEDICA,Mexico,False
804,Aerodin,\N,DIN,AERODIN,Mexico,False
805,Antinea Airlines,\N,DJA,ANTINEA,Algeria,False
806,Air Djibouti,\N,DJU,AIR DJIB,Djibouti,False
807,Air Dolomiti,\N,DLA,DOLOMOTI,Italy,True
808,Aero Modelo,\N,DLS,AEROMODELO,Mexico,False
809,Aerolineas Del Sur,\N,DLU,DEL SUR,Chile,False
810,Aerodinamica de Monterrey,\N,DMC,DINAMICAMONT,Mexico,False
811,Aeroservicios Dinamicos,\N,DMI,AERODINAMICO,Mexico,False
812,Aerotaxis Dosmil,\N,DML,,Mexico,False
813,Aerodespachos De El Salvador,\N,DNA,AERODESPACHOS,El Salvador,False
814,Aeroynamics Malaga,\N,DNC,FLYINGOLIVE,Spain,False
815,Aerodynamics Incorporated,\N,DNJ,DYNAJET,United States,False
816,Aeroflot-Don,\N,DNV,DONAVIA,Russia,True
817,Air Madrid,\N,DRD,ALADA AIR,Spain,True
818,Airways Flight Training,\N,DRM,DARTMOOR,United Kingdom,False
819,Aeronaves Del Noreste,\N,DRO,AERONORESTE,Mexico,False
820,Addis Air Cargo Services,\N,DSC,ADDIS CARGO,Ethiopia,False
821,Aero Algarve,\N,DSK,SKYBANNER,Portugal,False
822,Aex Air,\N,DST,DESERT,United States,False
823,Aero Davinci International,\N,DVI,AERO DAVINCI,Mexico,False
824,Aero Dynamics,\N,DYN,AERO DYNAMIC,United States,False
825,Aeroservicios Ecuatorianos,\N,EAE,AECA,Ecuador,False
826,Aero-Pyrenees,\N,EAP,AERO-PYRENEES,France,False
827,Air Transport,\N,EAT,TRANS EUROPE,Slovakia,False
828,Aero Airlines,\N,EAY,REVAL,Estonia,False
829,Aero Ejecutivo De Baja California,\N,EBC,CALIXJET,Mexico,False
830,Air City,\N,ECE,AIRCITY,Germany,False
831,Aero Ejecutivos RCG,\N,ECG,EJECTUIVOS RCG,Mexico,False
832,Aeronautica Castellana,\N,ECL,AERO CASTELLANA,Spain,False
833,Aerolineas Comerciales,\N,ECM,AERO COMERCIALES,Mexico,False
834,Aerolineas Nacionales Del Ecuador,\N,EDA,ANDES,Ecuador,False
835,Air Este,\N,EET,AESTE,Spain,False
836,Air Mana,\N,EFC,FLIGHT TAXI,France,False
837,Aer Lingus,\N,EIN,SHAMROCK,Ireland,True
838,Aeroservicios Ejecutivos Corporativos,\N,EJP,EJECCORPORATIVOS,Mexico,False
839,Alpi Eagles,\N,ELG,ALPI EAGLES,Italy,False
840,Arrendoora y Transportadora Aerea,\N,END,ARRENDADORA,Mexico,False
841,Eliossola,\N,EOS,ELIOSSOLA,Italy,False
842,Shenzhen Donghai Airlines,\N,EPA,DONGHAI AIR,China,False
843,Aeronaves Del Noroeste,\N,ENW,AERONOR,Spain,False
844,Airailes,\N,EOL,EOLE,France,False
845,Aero Ermes,\N,EOM,AERO ERMES,Mexico,False
846,Aero Transportes Empresariales,\N,EPL,EMPRESARIALES,Mexico,False
847,Epps Air Service,\N,EPS,EPPS AIR,United States,False
848,Aero Empresarial,\N,EPE,AEROEMPRESARIAL,Mexico,False
849,Air S,\N,EQL,EQUATORIAL,Air S,False
